ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030517	GO:0030517	negative regulation of axon extension	9/916	46/18614	0.000346237061695218	0.0272607586544094	0.0245554968754898	SEMA6A/SEMA4D/SEMA7A/RTN4R/SEMA3D/NTN1/SEMA6C/WNT5A/ARHGAP4	9
GO:0021675	GO:0021675	nerve development	13/916	88/18614	0.000356036332419096	0.0276010319855357	0.024862002678399	SLC24A4/NAV2/POU4F1/ADARB1/HES1/GABRA5/NRTN/EGR2/ISL1/KCNA3/KCNA2/NPTX1/LPAR1	13
GO:0022407	GO:0022407	regulation of cell-cell adhesion	42/916	491/18614	0.000365430782077992	0.0279000865286516	0.0251313801008023	MEGF10/MYO10/CHST2/SYK/PIK3R6/EPHB3/EMILIN2/HAS2/FYN/HES1/SH2B3/ARID1B/ANK3/TNFRSF13C/MAGI1/IGFBP2/CEACAM1/PRKCA/ERBB2/PTPRU/MYADM/MDGA1/DPP4/ZNF703/SHB/BMP6/NOTCH1/CTLA4/GPAM/EPHA7/FCGR2B/RASGRP1/NRARP/NOTCH4/CELSR2/TNFRSF21/EFNB3/WNT5A/IGF1/ZMIZ1/AGER/LRFN3	42
GO:0070977	GO:0070977	bone maturation	7/916	29/18614	0.00041112575584307	0.0309203385625855	0.0278519129488659	RFLNB/XYLT1/SEMA4D/CCDC154/IGF1/PLXNB1/FGFR3	7
GO:0010721	GO:0010721	negative regulation of cell development	28/916	286/18614	0.00043006409330928	0.0318690142086097	0.0287064453614492	BCL11A/RFLNB/SEMA6A/TLR4/PROX1/SEMA4D/HES1/SEMA7A/EDNRB/CEACAM1/ERBB2/SHB/NOTCH1/CTLA4/EPHA7/RTN4R/DPYSL5/SEMA3D/FCGR2B/NRARP/CEBPA/NTN1/SORL1/SEMA6C/EFNB3/WNT5A/IGF1/ARHGAP4	28
GO:0001662	GO:0001662	behavioral fear response	8/916	38/18614	0.000436638543399147	0.0318872698578015	0.0287228893842429	NPAS2/GRIK2/GABRA5/DPP4/ASIC1/GNG7/SLC1A1/MAPK8IP2	8
GO:0090090	GO:0090090	negative regulation of canonical Wnt signaling pathway	17/916	139/18614	0.000483986866449826	0.0348401402862953	0.0313827273403255	DAB2/TMEM170B/ANKRD6/TLE1/IGFBP2/PTPRU/NOTCH1/NKD2/CTNNBIP1/TPBGL/TLE2/NKD1/DAB2IP/DKK2/WNT5A/ISL1/TLE6	17
GO:0009649	GO:0009649	entrainment of circadian clock	7/916	30/18614	0.000513693005894875	0.0363020876103647	0.0326995961554387	PER3/BHLHE40/PER2/PHLPP1/OPN5/USP2/PDE6B	7
GO:0002209	GO:0002209	behavioral defense response	8/916	39/18614	0.000525908393640925	0.0363020876103647	0.0326995961554387	NPAS2/GRIK2/GABRA5/DPP4/ASIC1/GNG7/SLC1A1/MAPK8IP2	8
GO:0002385	GO:0002385	mucosal immune response	8/916	39/18614	0.000525908393640925	0.0363020876103647	0.0326995961554387	H2BC4/H2BC11/H2BC8/H2BC12/H2BC7/RAB17/H2BC21/H2BC6	8
GO:0016358	GO:0016358	dendrite development	24/916	234/18614	0.000555879932272997	0.0375799367528637	0.0338506360448185	BCL11A/OBSL1/VLDLR/ANKRD27/CHRNA7/EPHB3/SEMA4D/FYN/RAB17/CDK5R1/KIF1A/PHACTR1/CTNND2/DCLK1/DPYSL5/DAB2IP/CELSR2/ARHGAP33/SIPA1L1/MAPK8IP2/FOXO6/SHANK1/KNDC1/LPAR1	24
GO:0042063	GO:0042063	gliogenesis	30/916	320/18614	0.000565814272743584	0.0375799367528637	0.0338506360448185	BNIP3/POU3F1/TLR4/SLC7A5/HES1/TP73/LAMC3/CDK5R1/ERBB2/EOMES/KCNJ10/TGFB2/NOTCH1/GPC1/CSPG5/P2RY1/EGR2/CSPG4/DAB2IP/KLF15/SOX8/NTN1/TNFRSF21/ZMIZ1/CDK5R2/DNER/AGER/OLIG2/ITGB4/LPAR1	30
GO:2000052	GO:2000052	positive regulation of non-canonical Wnt signaling pathway	5/916	15/18614	0.000566794045091812	0.0375799367528637	0.0338506360448185	DAB2/ANKRD6/NKD1/PLEKHA4/WNT5A	5
GO:0045860	GO:0045860	positive regulation of protein kinase activity	33/916	366/18614	0.000613743886694485	0.0396702328627917	0.0357334985229646	PDGFD/CCND1/ACVR2B/FZD5/SYK/VLDLR/TLR4/CARD14/PIK3R6/PROX1/ADRA2C/CDK5R1/ERBB2/STOX1/MAP2K6/TRAF4/PDGFA/TGFB2/CEMIP/DAB2IP/P2RX7/RASGRP1/PSRC1/AGAP2/CARD10/WNK4/SLC1A1/CAMKK1/WNT5A/IGF1/TNFRSF11A/CDK5R2/AGER	33
GO:0035725	GO:0035725	sodium ion transmembrane transport	20/916	181/18614	0.000614065918495287	0.0396702328627917	0.0357334985229646	SLC24A4/SLC8A1/SLC6A17/ANK3/FXYD3/ATP1B1/HCN1/HCN3/ASIC1/SHROOM2/SLC28A3/HCN2/SCNN1D/ATP1A3/ASIC3/WNK4/SNTA1/FXYD1/CACNA1H/SLC5A10	20
GO:0095500	GO:0095500	acetylcholine receptor signaling pathway	7/916	31/18614	0.000635630973008093	0.0400790641009426	0.0361017587874087	CHRNA7/CDK5R1/CHRM4/RGS10/CHRM3/ACHE/AGRN	7
GO:0021545	GO:0021545	cranial nerve development	10/916	60/18614	0.000636301871021117	0.0400790641009426	0.0361017587874087	SLC24A4/NAV2/POU4F1/ADARB1/HES1/EGR2/ISL1/KCNA3/KCNA2/LPAR1	10
GO:0003018	GO:0003018	vascular process in circulatory system	26/916	265/18614	0.000657030185796266	0.040873766743548	0.036817597935718	LRP3/PTPRJ/SLC8A1/PER2/SLC7A5/SLC6A17/ADRA2C/SLC2A10/ABCB1/CBS/EDNRB/CEACAM1/PLA2G6/AKAP12/SLC2A3/SLC19A1/BMP6/CTNNBIP1/P2RY1/SLC29A4/SLC29A2/FOXC2/SLC1A1/CHRM3/SNTA1/AGER	26
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	31/916	338/18614	0.000667771418460553	0.0410353680197893	0.0369631624698576	DAB2/TMEM170B/TERT/NOTUM/WLS/ANKRD6/TLE1/GPC5/IGFBP2/PTPRU/CTNND2/RNF43/ZNF703/NOTCH1/NKD2/CTNNBIP1/TPBGL/WWOX/TLE2/NKD1/ADGRA2/DAB2IP/PLEKHA4/NRARP/KLF15/DKK2/TMEM132A/WNT5A/ISL1/CITED1/TLE6	31
GO:0045926	GO:0045926	negative regulation of growth	25/916	252/18614	0.000704054917940483	0.0427437678494228	0.0385020267109621	MINAR1/BCL11A/JARID2/PTPRJ/DAB2/SH3BP4/SEMA6A/SEMA4D/TP73/SEMA7A/BRCA1/WWC3/GNG4/TGFB2/KCNK2/EPHA7/NKD1/RTN4R/SEMA3D/PSRC1/NTN1/SEMA6C/WNT5A/FGFR3/ARHGAP4	25
GO:0060038	GO:0060038	cardiac muscle cell proliferation	10/916	61/18614	0.000728061001294994	0.0436749926848271	0.0393408400699751	JARID2/TGFBR1/TGFBR3/TP73/TGFB2/NOTCH1/KCNK2/FOXC2/PIM1/ERBB4	10
GO:0045638	GO:0045638	negative regulation of myeloid cell differentiation	13/916	95/18614	0.000754252505952877	0.0444256896419442	0.0400170405022015	H4C13/H4C9/H4C3/TLR4/H4C5/MYB/H4C11/H4C1/H4C14/CEACAM1/H4C12/H4C2/H4C4	13
GO:0034765	GO:0034765	regulation of ion transmembrane transport	40/916	478/18614	0.000766633149425687	0.0444256896419442	0.0400170405022015	GRIN2B/JPH3/KCNS3/SLC8A1/RGS7/KCNE4/FYN/ANK3/SCN8A/ABCB1/FXYD3/KCNC4/KCNH3/KCNJ10/ATP1B1/HCN1/PLA2G6/HCN3/KCNAB2/CEMIP/KCND3/CACNA2D2/TMEM38A/KCNG1/HCN2/KCNG3/CACNB1/P2RX7/KCNJ4/ACTN2/JPH1/KCNH8/CACNB3/SNTA1/KCNA3/KCNA2/CACNB4/FXYD1/TMEM74/CACNA1H	40
GO:0002431	GO:0002431	Fc receptor mediated stimulatory signaling pathway	7/916	32/18614	0.000779437851452974	0.0444256896419442	0.0400170405022015	PTPRJ/SYK/FYN/PLA2G6/VAV3/VAV2/FCGR2B	7
GO:0033198	GO:0033198	response to ATP	7/916	32/18614	0.000779437851452974	0.0444256896419442	0.0400170405022015	CIB2/SLC8A1/PKLR/PDXP/P2RY1/P2RX7/P2RY11	7
GO:0034638	GO:0034638	phosphatidylcholine catabolic process	5/916	16/18614	0.000791204157746951	0.0444256896419442	0.0400170405022015	PLB1/SCARB1/PLA2G6/APOC1/PNPLA7	5
GO:0098739	GO:0098739	import across plasma membrane	22/916	212/18614	0.000793473321646156	0.0444256896419442	0.0400170405022015	SLC24A4/SLC12A7/LRRC8C/SLC8A1/PER2/SLC15A4/SLC7A5/FYN/SLC2A10/SCN8A/KCNJ10/ATP1B1/SLC2A3/SLC19A1/TRPM1/HCN2/SCNN1D/ATP1A3/KCNJ4/SLC43A1/SLC1A1/CACNA1H	22
GO:0042391	GO:0042391	regulation of membrane potential	37/916	433/18614	0.000813924204387152	0.0450699347901852	0.0405973530285413	BNIP3/SLC24A4/GRIN2B/SLC8A1/CHRNA7/KCNE4/RIMS4/GRIK2/CBLN1/ANK3/STOX1/KCNH3/GABRA5/KCNJ10/ATP1B1/HCN1/HCN3/KCNAB2/KCND3/ASIC1/KCNK2/MPP2/HCN2/ATP1A3/P2RX7/RNF122/ACTN2/KCNH8/CACNB3/MAPK8IP2/CNIH2/SNTA1/KCNA2/SHANK1/CACNB4/FXYD1/CACNA1H	37
GO:0060070	GO:0060070	canonical Wnt signaling pathway	29/916	313/18614	0.000836329125609084	0.0458072006950454	0.0412614552588829	DAB2/TMEM170B/FZD5/WLS/ANKRD6/TLE1/EDNRB/GPC5/IGFBP2/PTPRU/CTNND2/ZNF703/NOTCH1/NKD2/CTNNBIP1/TPBGL/TLE2/TCF7/NKD1/ADGRA2/DAB2IP/PLEKHA4/NRARP/DKK2/SDC1/WNT5A/ISL1/TLE6/HESX1	29
GO:0048013	GO:0048013	ephrin receptor signaling pathway	9/916	52/18614	0.00088800743953557	0.048114725675481	0.0433399895786913	EPHB3/FYN/CDK5R1/ANKS1B/EFNA2/EPHA7/EFNB3/SIPA1L1/EPHA10	9
GO:0045637	GO:0045637	regulation of myeloid cell differentiation	22/916	214/18614	0.000899093648265418	0.0481971584426536	0.0434142420080681	H4C13/CAMK4/H4C9/H4C3/TLR4/POU4F1/H4C5/MYB/HMGB2/H4C11/MTURN/H4C1/PRMT6/H4C14/CEACAM1/PRKCA/FAM210B/H4C12/H4C2/CTNNBIP1/H4C4/IRF7	22
GO:0030099	GO:0030099	myeloid cell differentiation	36/916	421/18614	0.000939417317635657	0.0482406746388339	0.0434534398100399	CBFA2T3/H4C13/CAMK4/NCAPG2/H4C9/H4C3/TLR4/POU4F1/H4C5/MYB/TGFBR3/SH2B3/HMGB2/FARP2/H4C11/MTURN/H4C1/PRMT6/H4C14/CEACAM1/PRKCA/FAM210B/H4C12/PRKX/H4C2/EFNA2/CTNNBIP1/H4C4/FASN/IRF7/NKX2-3/CDKN1C/CEBPA/SIGLEC15/TNFRSF11A/MAF	36
GO:0060420	GO:0060420	regulation of heart growth	11/916	74/18614	0.000940893885891622	0.0482406746388339	0.0434534398100399	JARID2/TGFBR1/PROX1/TGFBR3/TP73/NOTCH1/KCNK2/BASP1/PIM1/ERBB4/IGF1	11
GO:0038094	GO:0038094	Fc-gamma receptor signaling pathway	7/916	33/18614	0.000947772730550616	0.0482406746388339	0.0434534398100399	PTPRJ/SYK/FYN/PLA2G6/VAV3/VAV2/FCGR2B	7
GO:0048799	GO:0048799	animal organ maturation	7/916	33/18614	0.000947772730550616	0.0482406746388339	0.0434534398100399	RFLNB/XYLT1/SEMA4D/CCDC154/IGF1/PLXNB1/FGFR3	7
GO:1905145	GO:1905145	cellular response to acetylcholine	7/916	33/18614	0.000947772730550616	0.0482406746388339	0.0434534398100399	CHRNA7/CDK5R1/CHRM4/RGS10/CHRM3/ACHE/AGRN	7
GO:0038130	GO:0038130	ERBB4 signaling pathway	4/916	10/18614	0.000963750428341095	0.0485633840841078	0.0437441247053348	CADM1/NRG3/ERBB2/ERBB4	4
GO:0002251	GO:0002251	organ or tissue specific immune response	8/916	43/18614	0.00104167529188157	0.0519703148098144	0.0468129636122287	H2BC4/H2BC11/H2BC8/H2BC12/H2BC7/RAB17/H2BC21/H2BC6	8
GO:0035825	GO:0035825	homologous recombination	10/916	64/18614	0.00107078298863876	0.0525319632922972	0.0473188760753252	TRIP13/BRIP1/TOP2A/FANCD2/MSH5/RAD54L/EME1/BRCA1/BRME1/REC8	10
GO:0001763	GO:0001763	morphogenesis of a branching structure	21/916	203/18614	0.00107484914431428	0.0525319632922972	0.0473188760753252	BCL11A/FZD5/PROX1/HOXA13/PDGFA/NOTCH1/CTNNBIP1/ADAMTS16/EPHA7/CTSH/HOXB13/GBX2/NRARP/NOTCH4/FOXC2/RASIP1/SOX8/WNT5A/CITED1/SOCS3/GDF7	21
GO:0050804	GO:0050804	modulation of chemical synaptic transmission	40/916	487/18614	0.00109329960698433	0.0525319632922972	0.0473188760753252	TRIO/GRIN2B/JPH3/NEFL/CHRNA7/RIMS4/FYN/GRIK2/CBLN1/NRG3/KCNJ10/HCN1/PLA2G6/AKAP12/DLGAP1/ASIC1/VGF/CSPG5/P2RY1/EGR2/MPP2/EPHA7/ADCY1/CAMKV/FER1L4/SLC1A1/UNC13A/EFNB3/WNT5A/SIPA1L1/ACHE/MAPK8IP2/GRID2IP/CNIH2/SHANK1/AGER/CACNB4/SNAP25/NPTX1/TUBB2B	40
GO:0022038	GO:0022038	corpus callosum development	6/916	25/18614	0.00110505816808563	0.0525319632922972	0.0473188760753252	RTN4RL1/EPHB3/RTN4R/KCNA3/KCNA2/LPAR1	6
GO:0043153	GO:0043153	entrainment of circadian clock by photoperiod	6/916	25/18614	0.00110505816808563	0.0525319632922972	0.0473188760753252	PER3/BHLHE40/PER2/OPN5/USP2/PDE6B	6
GO:0099177	GO:0099177	regulation of trans-synaptic signaling	40/916	488/18614	0.00113624063858842	0.0535095007275424	0.0481994061347099	TRIO/GRIN2B/JPH3/NEFL/CHRNA7/RIMS4/FYN/GRIK2/CBLN1/NRG3/KCNJ10/HCN1/PLA2G6/AKAP12/DLGAP1/ASIC1/VGF/CSPG5/P2RY1/EGR2/MPP2/EPHA7/ADCY1/CAMKV/FER1L4/SLC1A1/UNC13A/EFNB3/WNT5A/SIPA1L1/ACHE/MAPK8IP2/GRID2IP/CNIH2/SHANK1/AGER/CACNB4/SNAP25/NPTX1/TUBB2B	40
GO:0048880	GO:0048880	sensory system development	34/916	395/18614	0.00114887964315484	0.0536037455727524	0.0482842984530574	MERTK/RORB/ACVR2B/FZD5/FOXN4/TGFBR1/POU4F1/PROX1/HES1/LAMC3/SERPINF1/TUB/SIPA1L3/HCN1/TGFB2/OPN5/BMP6/NOTCH1/PPP1R13L/SHROOM2/FREM2/TDRD7/NKD1/CDKN1C/FOXC2/SOX8/SLC1A1/PDE6B/WNT5A/ISL1/ACHE/BIRC7/HESX1/MAF	34
GO:0042596	GO:0042596	fear response	8/916	44/18614	0.00121908424838174	0.0561920173714259	0.0506157192645969	NPAS2/GRIK2/GABRA5/DPP4/ASIC1/GNG7/SLC1A1/MAPK8IP2	8
GO:0060419	GO:0060419	heart growth	13/916	100/18614	0.00122665646176957	0.0561920173714259	0.0506157192645969	JARID2/TGFBR1/PROX1/TGFBR3/TP73/TGFB2/NOTCH1/KCNK2/FOXC2/BASP1/PIM1/ERBB4/IGF1	13
GO:0001503	GO:0001503	ossification	36/916	429/18614	0.00130937525917148	0.0594409182969827	0.0535422106927209	LRP3/RORB/MGP/ACVR2B/RFLNB/XYLT1/KCNQ1OT1/SLC8A1/SEMA4D/NOTUM/ANKH/SEMA7A/CBS/MAP2K6/CCDC154/IGSF10/KREMEN2/BMP6/NOTCH1/CTNNBIP1/WWOX/EGR2/FASN/P2RX7/SMAD6/FOXC2/SOX8/CEBPA/TENT5A/WNT5A/ACHE/CITED1/IGF1/TNFRSF11A/PLXNB1/FGFR3	36
GO:1902074	GO:1902074	response to salt	33/916	383/18614	0.00132589070468443	0.0594711255524376	0.0535694202864209	BCL11A/DAB2/PRKAA2/CCND1/NEFL/CIB2/SLC8A1/CHRNA7/FYN/ANKH/EDNRB/CDK5R1/IGFBP2/PKLR/KCNJ10/SRR/PDXP/P2RY1/CHRM4/ADCY1/RGS10/SCNN1D/P2RX7/P2RY11/CEBPA/SLC1A1/CHRM3/SDC1/WNT5A/ACHE/AGRN/CACNA1H/NPTX1	33
GO:0003231	GO:0003231	cardiac ventricle development	15/916	126/18614	0.00134139332682294	0.0594711255524376	0.0535694202864209	TGFBR1/POU4F1/PROX1/HES1/TGFBR3/HOXA13/CNTRL/TGFB2/NOTCH1/PPP1R13L/KCNK2/SMAD6/FOXC2/WNT5A/ISL1	15
GO:0003229	GO:0003229	ventricular cardiac muscle tissue development	9/916	55/18614	0.00134544717463344	0.0594711255524376	0.0535694202864209	TGFBR1/POU4F1/PROX1/TGFBR3/TGFB2/NOTCH1/PPP1R13L/FOXC2/ISL1	9
GO:0048839	GO:0048839	inner ear development	20/916	193/18614	0.00136808402426706	0.0598350249643412	0.0538972076009733	INSIG1/PROX1/HES1/DLX6/HOXA13/STOX1/GABRA5/PDGFA/TGFB2/NOTCH1/KCNK2/FREM2/MYCL/GBX2/JAG2/CEBPA/NTN1/WNT5A/HESX1/MAF	20
GO:0043931	GO:0043931	ossification involved in bone maturation	6/916	26/18614	0.00137742863581337	0.0598350249643412	0.0538972076009733	RFLNB/XYLT1/SEMA4D/CCDC154/IGF1/PLXNB1	6
GO:0071900	GO:0071900	regulation of protein serine/threonine kinase activity	32/916	369/18614	0.00140252124079781	0.0602767386334726	0.0542950871596357	CDK5RAP2/TRIB2/PDGFD/PTPRJ/DAB2/CCND1/FZD5/SYK/SLC8A1/TLR4/PIK3R6/PROX1/SH2B3/CBS/CDK5R1/ERBB2/MAP2K6/PDGFA/CEMIP/CDC25C/DAB2IP/P2RX7/RASGRP1/PSRC1/RASIP1/CEBPA/SORL1/WNT5A/TNFRSF11A/CDK5R2/AGER/PKIB	32
GO:0048483	GO:0048483	autonomic nervous system development	8/916	45/18614	0.00141974132030399	0.0602767386334726	0.0542950871596357	NAV2/ADARB1/HES1/EDNRB/EGR2/GBX2/SOX8/KIF26A	8
GO:0071318	GO:0071318	cellular response to ATP	5/916	18/18614	0.00142964541737936	0.0602767386334726	0.0542950871596357	CIB2/PDXP/P2RY1/P2RX7/P2RY11	5
GO:0003263	GO:0003263	cardioblast proliferation	4/916	11/18614	0.00145569413680752	0.0602767386334726	0.0542950871596357	HES1/NOTCH1/PIM1/ISL1	4
GO:0003264	GO:0003264	regulation of cardioblast proliferation	4/916	11/18614	0.00145569413680752	0.0602767386334726	0.0542950871596357	HES1/NOTCH1/PIM1/ISL1	4
GO:0046620	GO:0046620	regulation of organ growth	13/916	102/18614	0.00147455407485697	0.0602767386334726	0.0542950871596357	JARID2/TGFBR1/PROX1/TGFBR3/TP73/WWC3/NOTCH1/KCNK2/FOXC2/BASP1/PIM1/ERBB4/IGF1	13
GO:0043410	GO:0043410	positive regulation of MAPK cascade	40/916	495/18614	0.00148054463946465	0.0602767386334726	0.0542950871596357	PDGFD/PTPRJ/PELI2/FZD5/SYK/TGFBR1/CHRNA7/TLR4/PIK3R6/TP73/ADRA2C/ANKRD6/SEMA7A/MTURN/PRKCA/ERBB2/ARHGAP8/MAP2K6/TRAF4/AKAP12/PDGFA/TGFB2/NOTCH1/P2RY1/CSPG4/DAB2IP/P2RX7/FCGR2B/RASGRP1/IQGAP3/PLCE1/WNT5A/MAPK8IP2/ERBB4/IGF1/TNFRSF11A/BIRC7/AGER/FGFR3/LPAR1	40
GO:0033555	GO:0033555	multicellular organismal response to stress	12/916	90/18614	0.00149525547314627	0.0602767386334726	0.0542950871596357	NPAS2/GRIK2/EDNRB/GABRA5/HCN1/ADAM11/DPP4/ASIC1/GNG7/SLC1A1/MAPK8IP2/TMEM74	12
GO:0106027	GO:0106027	neuron projection organization	12/916	90/18614	0.00149525547314627	0.0602767386334726	0.0542950871596357	GRIN2B/CHRNA7/EPHB3/FYN/CDK5R1/KIF1A/CTNND2/ATP1A3/FCGR2B/ARHGAP33/SIPA1L1/SHANK1	12
GO:0021799	GO:0021799	cerebral cortex radially oriented cell migration	7/916	36/18614	0.00162882890927504	0.0646172209679532	0.0582048352981093	POU3F3/CDK5R1/MDGA1/DAB2IP/ZMIZ1/CDK5R2/LHX6	7
GO:1905144	GO:1905144	response to acetylcholine	7/916	36/18614	0.00162882890927504	0.0646172209679532	0.0582048352981093	CHRNA7/CDK5R1/CHRM4/RGS10/CHRM3/ACHE/AGRN	7
GO:0055010	GO:0055010	ventricular cardiac muscle tissue morphogenesis	8/916	46/18614	0.00164574221685321	0.0646172209679532	0.0582048352981093	TGFBR1/POU4F1/PROX1/TGFBR3/TGFB2/NOTCH1/FOXC2/ISL1	8
GO:0050770	GO:0050770	regulation of axonogenesis	17/916	155/18614	0.00165480892567592	0.0646172209679532	0.0582048352981093	NEFL/SEMA6A/EPHB3/SEMA4D/SEMA7A/PLXNC1/PLXNA2/EPHA7/RTN4R/SEMA3D/NTN1/SEMA6C/EFNB3/WNT5A/SIPA1L1/PLXNB1/ARHGAP4	17
GO:0042752	GO:0042752	regulation of circadian rhythm	14/916	116/18614	0.00167874684328996	0.0646172209679532	0.0582048352981093	RORB/RORA/PER3/PRKAA2/BHLHE40/PER2/TOP2A/PROX1/PHLPP1/OPN5/ADCY1/USP2/PDE6B/KCNA2	14
GO:0046683	GO:0046683	response to organophosphorus	15/916	129/18614	0.0017014887195623	0.0646172209679532	0.0582048352981093	TYMS/CIB2/SLC8A1/PKLR/HCN1/HCN3/VGF/PDXP/P2RY1/HCN2/P2RX7/P2RY11/SDC1/CITED1/LPAR1	15
GO:0048638	GO:0048638	regulation of developmental growth	29/916	328/18614	0.00171990942105203	0.0646172209679532	0.0582048352981093	BCL11A/JARID2/SEMA6A/TGFBR1/PROX1/SEMA4D/TGFBR3/TP73/SEMA7A/WWC3/NOTCH1/KCNK2/GPAM/EPHA7/NKD1/RTN4R/SEMA3D/FOXC2/NTN1/BASP1/UNC13A/PIM1/SEMA6C/WNT5A/ERBB4/IGF1/AGRN/FGFR3/ARHGAP4	29
GO:0051056	GO:0051056	regulation of small GTPase mediated signal transduction	27/916	298/18614	0.00172030047956898	0.0646172209679532	0.0582048352981093	TRIO/RAP1GAP/OBSCN/LPAR6/SIPA1L2/ARFGEF3/SIPA1L3/ARHGAP8/DENND1A/ARHGAP28/TGFB2/VAV3/NOTCH1/RAP1GAP2/GARNL3/PLEKHG1/ARHGAP23/VAV2/RTN4R/DAB2IP/RASGRP1/RASIP1/PLCE1/SIPA1L1/IGF1/ARHGAP4/LPAR1	27
GO:0048663	GO:0048663	neuron fate commitment	10/916	68/18614	0.00172222695080965	0.0646172209679532	0.0582048352981093	FOXN4/TGFBR1/POU4F1/PROX1/MNX1/NOTCH1/EPOP/JAG2/ISL1/OLIG2	10
GO:0007131	GO:0007131	reciprocal meiotic recombination	9/916	57/18614	0.00174398532479493	0.0646172209679532	0.0582048352981093	TRIP13/BRIP1/TOP2A/FANCD2/MSH5/RAD54L/EME1/BRME1/REC8	9
GO:0140527	GO:0140527	reciprocal homologous recombination	9/916	57/18614	0.00174398532479493	0.0646172209679532	0.0582048352981093	TRIP13/BRIP1/TOP2A/FANCD2/MSH5/RAD54L/EME1/BRME1/REC8	9
GO:0051961	GO:0051961	negative regulation of nervous system development	17/916	156/18614	0.00177431011970165	0.0652609393662527	0.0587846733473186	SEMA6A/PROX1/SEMA4D/HES1/CBLN1/SEMA7A/NOTCH1/EPHA7/RTN4R/DPYSL5/SEMA3D/NTN1/SORL1/SEMA6C/EFNB3/WNT5A/ARHGAP4	17
GO:0097061	GO:0097061	dendritic spine organization	11/916	80/18614	0.00180553027331015	0.0659280220812307	0.0593855571206206	GRIN2B/CHRNA7/EPHB3/FYN/CDK5R1/KIF1A/CTNND2/FCGR2B/ARHGAP33/SIPA1L1/SHANK1	11
GO:0043406	GO:0043406	positive regulation of MAP kinase activity	14/916	117/18614	0.00182268783345557	0.0660757121782922	0.0595185909720592	PDGFD/FZD5/SYK/TLR4/PIK3R6/ERBB2/MAP2K6/PDGFA/DAB2IP/P2RX7/RASGRP1/WNT5A/TNFRSF11A/AGER	14
GO:0048469	GO:0048469	cell maturation	19/916	184/18614	0.00185573096771508	0.0667930596165449	0.0601647513743416	BCL11A/TYMS/TRIP13/FZD5/HES1/FARP2/RPS6KA2/EDNRB/FAM210B/C1QL1/SHB/HOXB13/REC8/CDKN1C/SOX8/CEBPA/RAC3/AGRN/LHX6	19
GO:0030902	GO:0030902	hindbrain development	17/916	157/18614	0.00190098308716448	0.0679365516044101	0.0611947672404124	RORA/POU4F1/PROX1/HES1/CBLN1/WLS/CBS/CDK5R1/PLXNA2/EGR2/GBX2/FCGR2B/SPTBN2/CKB/CDK5R2/KNDC1/LPAR1	17
GO:0034110	GO:0034110	regulation of homotypic cell-cell adhesion	7/916	37/18614	0.00192487254492857	0.0683058644640499	0.0615274307911936	SYK/EMILIN2/SH2B3/ANK3/CEACAM1/PRKCA/ZNF703	7
GO:0099173	GO:0099173	postsynapse organization	19/916	185/18614	0.00197540279192938	0.0696087739058193	0.0627010440839123	GRIN2B/NEFL/CHRNA7/EPHB3/FYN/CBLN1/CDK5R1/KIF1A/CTNND2/EPHA7/FCGR2B/POTEKP/SPTBN2/RAC3/ARHGAP33/WNT5A/SIPA1L1/SHANK1/NPTX1	19
GO:0014855	GO:0014855	striated muscle cell proliferation	11/916	81/18614	0.00199840425621368	0.0699302711601441	0.0629906370818231	MEGF10/JARID2/TGFBR1/TGFBR3/TP73/TGFB2/NOTCH1/KCNK2/FOXC2/PIM1/ERBB4	11
GO:0048843	GO:0048843	negative regulation of axon extension involved in axon guidance	6/916	28/18614	0.0020724703511782	0.0715511010576416	0.0644506215227646	SEMA6A/SEMA4D/SEMA7A/SEMA3D/SEMA6C/WNT5A	6
GO:0009135	GO:0009135	purine nucleoside diphosphate metabolic process	13/916	106/18614	0.00209574471139521	0.0715511010576416	0.0644506215227646	CBFA2T3/AK4/LDHA/PRKAA2/PFKL/HDAC4/PKLR/ALDOC/LRGUK/OGDHL/NUDT18/P2RX7/IGF1	13
GO:0009179	GO:0009179	purine ribonucleoside diphosphate metabolic process	13/916	106/18614	0.00209574471139521	0.0715511010576416	0.0644506215227646	CBFA2T3/AK4/LDHA/PRKAA2/PFKL/HDAC4/PKLR/ALDOC/LRGUK/OGDHL/NUDT18/P2RX7/IGF1	13
GO:0043405	GO:0043405	regulation of MAP kinase activity	19/916	186/18614	0.00210152072961519	0.0715511010576416	0.0644506215227646	TRIB2/PDGFD/PTPRJ/FZD5/SYK/TLR4/PIK3R6/SH2B3/CBS/ERBB2/MAP2K6/PDGFA/DAB2IP/P2RX7/RASGRP1/SORL1/WNT5A/TNFRSF11A/AGER	19
GO:0030278	GO:0030278	regulation of ossification	14/916	119/18614	0.00214139100851522	0.0724192569926723	0.0652326247171856	MGP/ACVR2B/RFLNB/SLC8A1/NOTUM/ANKH/KREMEN2/BMP6/NOTCH1/EGR2/P2RX7/SMAD6/TENT5A/WNT5A	14
