Name	501mel_RepI	501mel_RepII	501mel_sg6_XLOC_d3_I	501mel_sg6_XLOC_d3_II	501mel_sg7_XLOC_d3_I	501mel_sg7_XLOC_d3_II	501mel_sg6_XLOC_d5_I	501mel_sg6_XLOC_d5_II	501mel_sg7_XLOC_d5_I	501mel_sg7_XLOC_d5_II
ENSG00000232373	1.40081	2.38931	3.45584	3.61544	3.19691	4.20241	2.59911	2.44403	3.1549	1.73015
ENSG00000227714	0	0	0.160741	0	0	0.13737	0.257675	0	0	0
ENSG00000229622	1.56051	1.84191	2.25584	3.19671	2.23603	2.57235	1.37883	2.25875	1.77549	1.77838
ENSG00000247400	0.963955	0.765746	1.19443	1.50621	1.16638	1.34255	1.03782	1.56889	1.1886	1.53837
ENSG00000083799	2.40808	5.09593	3.9437	5.7934	6.00454	13.8714	4.25928	7.1962	6.28399	5.77959
ENSG00000223392	0.151534	0.321891	0	0.131255	0	0	0	0	0.056053	0.077616
ENSG00000159516	0	0	0	0	0	0	0	0.081596	0	0
ENSG00000134873	0.063791	0	0.044612	0	0	0.038152	0.035802	0.028614	0.034238	0.023917
ENSG00000242113	0	0	0	0	0	0	0	0	0	0
ENSG00000256315	0	0	0	0	0	0.084096	0	0	0	0.104456
ENSG00000271492	0	0	0	0	0	0	0	0	0	0
ENSG00000261154	0	0	0	0	0	0	0	0	0	0
ENSG00000287635	0	0	0	0	0	0.049121	0	0.073138	0.044163	0
ENSG00000183753	0	0	0	0	0	0	0	0	0	0
ENSG00000080166	209.46	197.412	37.069	143.08	34.94	28.4449	41.3586	140.416	48.6612	131.275
ENSG00000212559	0	0	0	0	0	0	0	0	0	0
ENSG00000235784	0	0	0	0	0	0	0	0	0	0
ENSG00000286843	0	0	0	0	0	0	0	0	0	0
ENSG00000079156	0.758548	0.694002	0.800261	0.386696	0.302352	0.406337	0.300772	0.53177	0.67727	0.700661
ENSG00000287117	0	0	0	0	0	0	0	0.049919	0	0.041786
ENSG00000263572	0	0	0	0	0	0	0	0	0	0
ENSG00000278177	0	0	0	0	0	0	0	0	0	0
ENSG00000232849	0	0	0	0	0	0	0	0	0	0
ENSG00000282993	0	0	0	0	0	0	0	0	0	0
ENSG00000287159	0.121197	0.25818	0	0.157864	0.269673	0	0.04682	0.074307	0	0
ENSG00000283097	11.2247	11.128	1.50338	5.14411	1.38225	1.08651	2.78684	5.17629	2.68121	4.90466
ENSG00000179399	5.291	6.36171	0.921235	2.59613	0.980045	1.11874	2.15439	4.21045	2.81552	3.84766
ENSG00000261298	0	0	0	0	0	0	0	0	0	0
ENSG00000283705	0	0	0	0	0	0	0	0	0	0
ENSG00000283762	0	0	0	0	0	0	0	0	0	0
ENSG00000215417	15.6602	14.0218	10.0026	11.3921	9.67055	12.0113	9.00744	12.0473	9.16351	10.3682
ENSG00000227983	0	0	0	0	0	0.665654	0	0	0	0
ENSG00000255225	0	0	0	0	0	0	0	0	0	0
ENSG00000275768	0	0	0	0	0	0	0	0	0	0
ENSG00000283783	0	0	0	0	0	0	0	0	0	0
ENSG00000283792	0	0	0	0	0	0	0	0	0	0
ENSG00000237659	0	0	0	0	0	0	0	0	0	0
ENSG00000224419	0	0	0	0	0	0	0	0	0	0
ENSG00000204392	30.725	25.5427	19.8271	18.3673	15.9613	13.1822	17.8362	19.1671	17.5301	25.4615
ENSG00000261446	0	0	0	0	0	0	0	0	0	0
ENSG00000200733	0	0	0	0	0	0	0	0	0	0
ENSG00000234227	0	0	0	0	0	0	0	0	0	0
ENSG00000222095	0	0	0	0	0	0	0	0	0	0
ENSG00000232225	0	0	0	0	0	0	0	0	0	0
ENSG00000285142	0	0	0	0	0	0	0	0	0	0
ENSG00000233211	0	0	0.328586	0	0.293199	0.561645	0	0.40578	1.52011	0.342534
ENSG00000225289	0	0	0	0	0	0	0	0	0	0
ENSG00000010278	0.136624	0.126201	0	0	0	0.097922	0.487904	0	0	0
ENSG00000228446	3.39243	2.49922	2.26596	3.19161	1.53307	2.86484	1.422	2.73694	1.82181	1.36053
ENSG00000236461	0	0	0	0	0	0	0	0	0	0
ENSG00000272046	0.537267	0.857524	0.579817	1.036	0.694302	0.712006	0.668193	1.02191	0.753121	0.893503
ENSG00000223404	0.335628	1.56666	2.4261	2.09927	1.41132	2.29134	0.815782	0.830287	1.10187	1.89345
ENSG00000182346	0	0	0	0	0	0	0	0	0	0
ENSG00000260394	0.151103	0	0.095547	0	0.269366	0.084833	0.229854	0.063259	0	0
ENSG00000267779	0	0	0	0	0	0	0	0	0	0
ENSG00000232254	0	0	0	0	0	0	0	0	0	0
ENSG00000277640	0	0	0	5.19017	0	0	2.00354	0	0	0
ENSG00000272410	3.17073	4.25352	4.86868	2.1959	2.11841	3.03677	1.71606	4.34479	2.7924	3.21839
ENSG00000265226	0	0	0	0	0	0	0	0	0	0
ENSG00000232636	0	0	0	0	0	0	0	0	0	0
ENSG00000285699	0	0	0	0	0	0	0	0	0	0
ENSG00000283371	0	0	0	0	0	0	0	0	0	0
ENSG00000106133	3.36312	4.30242	5.32222	5.37446	5.03687	4.28826	4.78384	4.68387	3.43539	4.53303
ENSG00000258426	0	0	0	0	0	0	0	0	0	0
ENSG00000184564	0	0	0.037438	0.017001	0	0.048292	0	0	0.014443	0
ENSG00000285834	0	0	0	0	0	0	0	0	0	0
ENSG00000286906	0	0	0	0	0	0	0	0	0	0
ENSG00000179041	15.1893	18.0579	16.2447	25.3314	12.9903	17.7373	17.5902	25.8421	16.9873	24.6074
ENSG00000287438	0	0	0	0	0	0	0	0	0	0
ENSG00000206722	0	0	0	0	0	0	0	0	0	0
ENSG00000288038	0	0	0	0	0	0	0	0	0	0
ENSG00000233349	0	0	0	0	0	0	0	0	0	0
ENSG00000270472	0	0	0	0	0	0	0.341537	0	0	0
ENSG00000285742	0	0	0	0	0	0	0	0	0	0
ENSG00000285542	0	0.128711	0.102994	0	0.052233	0.08019	0	0	0	0
ENSG00000286284	0	0	0	0.042565	0.087449	0	0	0	0	0
ENSG00000285680	0	0	0	0	0	0	0	0	0	0
ENSG00000228539	0	0	0	0	0	0	0	0	0	0
ENSG00000286385	3.09685	4.06093	1.94357	3.22132	2.33901	2.71209	1.72255	2.12995	1.49781	2.71563
ENSG00000267138	0.697361	0	0	0	0.592813	0.283987	0.79189	0.205171	0	1.03886
ENSG00000214182	1.53205	1.22561	0.738486	0.475314	0.195239	0.991652	0.719063	1.06465	0.68908	0.6189
ENSG00000234736	0	0	0	0	0	0	0	0	0	0
ENSG00000228182	0	0	0	0	0	0	0	0	0	0
ENSG00000222486	0	0	0	0	0	0	0	0	0	0
ENSG00000260094	0	0	0	0	0	0	0	0	0.042329	0
ENSG00000248366	0	0	0	0	0	0	0	0	0	0
ENSG00000262420	0.174311	0.093516	0.126516	0.304693	0.117986	0.072132	0.101532	0.202918	0.226546	0.20351
ENSG00000286746	0.23912	0.60436	0.47144	0.527522	0.207435	0.397081	0.283121	0.367471	0.289537	0.348706
ENSG00000120526	14.2992	15.568	12.8185	24.8136	12.1631	19.2004	13.5427	31.93	16.9099	29.0823
ENSG00000281721	0	0	0	0	0	0	0	0	0	0
ENSG00000248867	0	0	0	0	0	0	0	0	0	0
ENSG00000285902	0	0	0	0	0	0	0	0.089088	0	0
ENSG00000236277	0	0	0	0	0	0	0	0	0	0
ENSG00000215357	0	0	0	0	0	0	0	0	0	0
ENSG00000152192	4.423	4.94907	1.79335	2.45152	1.61103	2.22084	2.07491	2.41045	2.10799	2.4505
ENSG00000166887	15.2248	19.0238	27.2272	34.7649	25.884	40.4897	25.9685	24.5146	26.3444	19.7368
ENSG00000261959	3.01952	3.65479	1.5234	2.00426	1.8587	0.868051	1.19626	1.44159	1.07165	1.18896
ENSG00000278318	0.936632	0.244209	0.021802	0.824367	0.050959	0.083904	0.017499	1.12888	0.04485	0.408191
ENSG00000224686	0	0	0	0	0	0	0	0	0	0
ENSG00000200686	0	0	0	0	0	0	0	0	0	0
ENSG00000005059	4.64974	2.82097	4.14313	1.37368	2.97197	0.776941	3.06262	1.87143	1.4812	0.66209
ENSG00000156239	2.65592	1.93417	1.77083	3.96229	1.90164	1.85246	1.87963	2.82559	1.93495	2.68365
ENSG00000229249	0.128452	0	0	0.724367	0.111839	0	0	0.308736	0.094719	0.260207
ENSG00000261821	0	0	0	0	0	0	0	0	0	0
ENSG00000266325	0	0	0	0	0	0	0	0	0	0
ENSG00000285746	0	0	0	0	0	0	0	0	0	0
ENSG00000273149	1.77314	1.00442	1.95474	3.39551	1.06666	1.7825	2.4039	1.63596	0.703825	2.20727
ENSG00000287270	0	0	0	0	0	0	0	0.036122	0	0
ENSG00000285714	0	0	0	0	0	0	0	0	0	0
ENSG00000274898	0.155931	0.327338	0.29754	0.534258	0	0.127171	0	0.186233	0.114867	0
ENSG00000266509	0	0	0	0	0	0	0	0	0	0
ENSG00000260793	1.14769	4.34167	1.20341	1.21976	0.559863	0.298018	1.36381	0.628644	0.559477	0.576773
ENSG00000105135	14.5639	13.6378	12.4328	14.9953	6.82249	11.5438	12.8325	15.0259	11.0908	13.0029
ENSG00000102794	0	0	0	0	0	0	0	0	0	0.028558
ENSG00000284048	0	0	0	0	0	0.59289	0	0	0	0
ENSG00000242911	0	0	0	0	0	0	0	0	0	0
ENSG00000232314	0	0	0	0	0	0	0	0	0	0
ENSG00000287018	0	0	0	0	0	0	0	0	0	0
ENSG00000243274	0	0	0	0	0	0	0	0	0	0
ENSG00000224933	0	0	0	0	0	0	0.383237	0	0	0.506048
ENSG00000223458	0	0	0	0	0	0	0	0	0	0
ENSG00000127325	0	0	0.334714	0.034091	0.267411	0.641734	0.066365	0.086735	0.398223	0
ENSG00000230902	0	0	0	0	0	0	0	0	0	0
ENSG00000188243	16.849	16.3675	11.5452	21.8056	14.8142	24.2681	16.6124	29.0263	14.8351	27.5308
ENSG00000225203	0.230146	0.96224	0.438185	0	0	0.934968	0	0.271991	0	0.689656
ENSG00000214249	0	0.078078	0.117387	0	0.043763	0.060234	0.094204	0.030109	0.036039	0
ENSG00000279673	0.507136	0.542655	0.41992	0.315833	0.26018	0.209488	0.617731	0.291001	0.483743	0.262233
ENSG00000226665	0	0	0	0	0	0	0	0	0	0
ENSG00000206812	0	0	0	0	2.91296	0	0	0	0	0
ENSG00000189409	0.184518	0.092561	0.457399	0.226287	0.546435	0.136487	0.195632	0.201184	0.644075	0.768427
ENSG00000176933	0.331978	0.565137	0.319516	0.518398	0.294862	0.601177	0.205039	0.162526	0.393226	0.204506
ENSG00000225944	0	0	0	0	0	0	0	0	0	0
ENSG00000251079	2.09634	1.97771	2.82844	2.50373	2.25426	3.89105	2.32137	2.25395	2.8212	3.32996
ENSG00000278889	0	0	0	0	0	0	0	0	0.045945	0
ENSG00000226410	0.444961	0	0	0.766468	0.753851	0.363758	0.669751	0.523496	0.65056	1.32184
ENSG00000226240	0	0	0	0	0	0	0	0	0	0
ENSG00000248652	0	0	0	0	0	0	0	0	0	0
ENSG00000177596	0	0	0	0	0	0	0	0	0	0
ENSG00000279267	0.030521	0.158884	0.101585	0.555455	0.174456	0.417348	0.280451	0.511055	0.060649	0.481836
ENSG00000232701	0	0	0	0	0	0	0	0	0	0
ENSG00000286330	0	0	0	0	0	0	0.016166	0	0	0
ENSG00000235532	0	0	0	0	0	0	0	0	0	0
ENSG00000279463	3.15689	3.08158	4.60888	2.51507	3.0682	1.53975	1.76544	1.24609	1.85895	1.89541
ENSG00000118922	18.2161	21.4782	14.8566	11.4024	14.777	13.6212	12.8601	10.4865	12.8256	8.52958
ENSG00000128438	0	0	0	0	0	0	0	0	0	0
ENSG00000228295	0	0	0.330562	0	0	0	0	0	0	0
ENSG00000214641	0	0	0	0	0	0	0	0	0	0
ENSG00000229708	0	0	0	0	0	0	0	0	0	0
ENSG00000249050	0	0.061063	0.082649	0.323354	0.128257	0.094243	0.198969	0.105904	0.148046	0.236161
ENSG00000200267	0	0	0	0	0	0	0	0	0	0
ENSG00000274004	0	9.97218	2.92104	6.51131	0	5.65221	0	0	0	0
ENSG00000128050	145.715	149.553	82.5068	112.608	88.9526	94.3088	91.0484	122.953	91.0595	117.858
ENSG00000102554	12.2859	11.6136	10.4474	3.54465	16.4089	18.5711	11.0018	4.99062	11.8497	4.1998
ENSG00000232041	0	0	0.601159	0.359296	0.180482	0.171084	0	0	0	0
ENSG00000272979	1.12794	0.707497	0.859012	1.15548	0.386292	0.549945	1.37513	0.266731	0.830252	2.02885
ENSG00000199381	0	0	0	0	0	0	0	0	0	0
ENSG00000206922	0	0	0	0	0	0	0	0	0	0
ENSG00000278113	0	0	0	0	0	0	0	0	0	0
ENSG00000212377	0	0	0	0	0	0	0	0	0	0
ENSG00000226554	0	0	0	0	0	0	0	0	0	0
ENSG00000276841	0	0	0	0	0	0	0	0	0	0
ENSG00000213147	0	0	5.72961	0	0	0	0	0	0	0
ENSG00000285521	0	0	0	0	0	0	0.042501	0	0	0
ENSG00000092758	3.03115	4.15116	18.8268	8.77286	6.95765	12.2315	23.2275	10.4401	21.2116	13.3519
ENSG00000207495	0	0	0	0	0	0	0	0	0	0
ENSG00000104549	18.5392	19.2586	11.2034	14.7554	11.1523	18.7364	13.015	15.6711	12.6637	15.7498
ENSG00000240023	0	0	0	0	0	0	0	0	0	0
ENSG00000235221	0	0	0	0	0	0	0	0	0	0
ENSG00000260811	0	0	0	0	0	0.060045	0	0	0	0
ENSG00000243469	0	0	0	0	0	0	0	0	0	0
ENSG00000243671	0	0	0	0	0	0	0	0	0	0
ENSG00000229824	0	0	0	0	0	0	0	0	0	0
ENSG00000172752	0.00578	0	0.033627	0.086107	0.020959	0.119683	0.044985	0.301665	0.042974	0.15054
ENSG00000196557	9.05569	10.4271	6.03179	4.03685	4.91742	2.57172	7.45035	3.78502	5.58607	3.36626
ENSG00000230405	0	0	0	0	0	0	0	0	0	0
ENSG00000286820	0	0	0	0	0	0	0	0	0	0
ENSG00000149294	43.9969	52.3763	19.0538	20.2034	19.1069	8.16217	18.7995	20.6087	24.381	21.3461
ENSG00000227969	0	0	0.067309	0	0.062063	0	0	0.042766	0.051782	0
ENSG00000279875	0	0	0	0	0	0	0.073363	0	0	0
ENSG00000230040	0	0	0	0	0	0.105247	0	0	0	0
ENSG00000198040	11.2692	10.8263	6.81001	10.2708	5.67823	10.444	7.70086	11.6998	7.01319	11.1307
ENSG00000237316	0	0	0	0	0	0	0	0	0	0
ENSG00000233840	0	0	0	0	0	0	0	0	0	0
ENSG00000271932	0	0	0	0	0	0	0	0	0	0
ENSG00000238500	0	0	0	0	0	0	0	0	0	0
ENSG00000234527	0	0	0	0	0	0	0	0	0	0
ENSG00000232954	0	0	0	0	0	0	0	0	0	0
ENSG00000184226	0.7809	0.630824	0.628512	1.0846	0.645312	0.829616	0.790841	0.953081	0.615668	1.0216
ENSG00000208037	0	0	0	0	0	0	0	0	0	0
ENSG00000223947	0.111192	0.017063	0.030767	0.013897	0	0	0.061731	0	0.035406	0.033017
ENSG00000263581	0	0	0	0	0	0	0	0	0	0
ENSG00000286395	0	0	0	0	0	0	0	0	0	0
ENSG00000214269	0	0	0	0.041482	0	0	0	0.029348	0	0
ENSG00000272916	0.735449	1.08876	0.520539	0.481673	0.637128	0.976118	0.54041	0.406076	0.433843	0.248562
ENSG00000219926	0	0	0.114584	0	0.142099	0.244159	0.110327	0.070886	0.178465	0.291808
ENSG00000202478	0	0	0	0	0	0	0	0	0	0
ENSG00000237378	0	0	0	0.137375	0.131349	0.077595	0.035302	0.13328	0.185823	0
ENSG00000231061	0	0	0	0	0	0	0	0	0	0
ENSG00000227564	0	0	0	0	0	0	0	0	0	0.201935
ENSG00000224192	0	0	0	0	0	0	0	0	0	0
ENSG00000234033	0	0	0	0	0	0	0	0	0	0
ENSG00000279797	0	0	0	0	0	0	0	0	0	0
ENSG00000243059	0	0	0	0	0	0	0	0	0	0
ENSG00000197991	0	0	0	0	0	0	0	0	0	0
ENSG00000280165	0	0	0	0	0	0.028316	0	0	0	0
ENSG00000268333	1.81777	3.23026	2.17667	2.58532	1.47368	1.45292	2.59802	2.43591	1.34679	1.64454
ENSG00000266663	0	0	0	0	0	0	0	0	0	0
ENSG00000279657	0	0	0	0	0.014633	0	0	0	0	0
ENSG00000233260	0.076553	0	0	0	0	0	0	0	0	0
ENSG00000223076	0	0	0	0	0	0	0	0	0	0
ENSG00000233594	0	0	0	0.335358	0	0	0	0	0	0
ENSG00000202151	0	0	0	0	0	0	0	0	0	0
ENSG00000227528	0	0	0	0	0	0	0	0.07472	0	0
ENSG00000235563	0	0	0	0	0	0	0	0	0	0
ENSG00000228315	15.8007	22.2402	15.9093	12.4311	9.99279	11.6533	13.3854	12.269	10.7202	10.8104
ENSG00000271190	0	0	0	0	0	0	0	0	0	0
ENSG00000264933	0	0	0	0	0	0	0	0	0	0
ENSG00000214281	0	0	0	0	0	0	0	0	0	0
ENSG00000223717	0	0	0	0	0	0	0	0	0	0
ENSG00000277223	0	0	0	0	0	0	0	0	0	0
ENSG00000202422	0	0	0	0	0	0	0	0	0	0
ENSG00000275713	9.33145	8.13285	5.51734	2.77293	4.40369	4.23096	4.82008	3.74412	5.25786	3.61564
ENSG00000118946	0	0.034612	0.011831	0.126481	0.056977	0.016002	0.010012	0.02007	0.036298	0
ENSG00000268153	0	0	0	0	0	0	0	0	0	0
ENSG00000271140	0	0	0	0	0	0	0	0	0	0
ENSG00000286709	0	0	0	0	0	0	0	0	0	0
ENSG00000204033	0	0	0	0	0.015847	0	0	0	0	0
ENSG00000228611	0	0	0	0	0	0	0	0	0	0
ENSG00000274090	0	0	0	0	0	0	0	0	0	0
ENSG00000264387	0	0	0	0	0	0	0	0	0	0
ENSG00000275071	0	0	0	0	0	0	0	0	0	0
ENSG00000227470	1.91741	0	0	5.29176	3.35515	8.34878	15.7859	6.14417	7.12448	0
ENSG00000284522	0	0	0	0	0	0	0	0	0	0
ENSG00000286537	0	0	0	0	0	0	0	0	0	0
ENSG00000136149	0	0.567107	0	0	0	0.10956	0.207307	0.081546	0.301232	0
ENSG00000283684	0	0	0	0	0	0	0	0	0	0
ENSG00000273919	0	0.033808	0	0	0	0	0	0	0	0
ENSG00000259515	0.167893	0.089025	0	0.290462	0	0	0	0.051086	0.124138	0
ENSG00000225510	0	0	0	0	0.018325	0.016799	0.015764	0	0.139116	0
ENSG00000279325	0	0.152327	0	0	0	0.236608	0	0.347019	0	0
ENSG00000156886	0	0	0	0	0	0	0.010994	0	0	0
ENSG00000237092	0.080947	0	0	0	0	0	0	0	0	0
ENSG00000253067	0	0	0	0	0	0	0	0	0	0
ENSG00000150276	0	0	0	0	0	0	0	0	0	0
ENSG00000136110	0	0	0	0	0	0	0	0	0	0
ENSG00000273784	3.36735	2.92005	3.51269	5.7184	2.61969	4.98062	5.39085	5.69457	5.02006	5.04112
ENSG00000135912	56.0863	76.5273	27.7742	40.3429	33.6536	38.9139	35.9811	42.7815	36.612	30.4289
ENSG00000280296	0	0	0	0	0	0.014909	0	0	0	0
ENSG00000257405	0	0	0	0	0	0	0	0	0	0
ENSG00000244471	0	0	0.597926	0.717874	0.417075	0.37816	0.750722	0.942291	0.174057	0.533041
ENSG00000178809	1.01797	1.00174	0.527576	0.236133	0.325354	0.946216	0.312243	0.142727	0.545226	0.245459
ENSG00000275640	0	0	0	0	0	0	0	0	0	0
ENSG00000272281	0	0	0.099754	0.522975	0.124929	0.012187	0.032626	0.026925	0.406034	0.042765
ENSG00000131116	11.6597	12.5219	13.522	13.0421	9.83096	8.96219	12.1696	13.0068	13.5382	14.5476
ENSG00000285160	0	0	1.00875	1.27909	0	3.36177	0	0	0	0
ENSG00000142396	16.966	14.0132	16.4452	19.6517	14.2627	18.7409	18.9559	22.0498	16.4859	23.8266
ENSG00000217576	0	0	0.031635	0	0	0.046519	0	0	0	0
ENSG00000136098	0	0.16137	0	0.175411	0	0.028284	0.671359	0	0.041461	0.07283
ENSG00000233623	0.660951	0.116302	0.210974	0.759155	0	0.541274	0.507497	0.066514	0.325213	0.223949
ENSG00000236044	0	0	0	0	0	0	0	0	0	0
ENSG00000286881	0	3.28642	2.98963	0.38586	0.758895	0.36624	0.337069	1.05407	0.654824	0
ENSG00000224291	0	0	0	0	0	0	0	0	0	0
ENSG00000279677	0	0	0	0	0	0	0	0	0	0
ENSG00000249791	0	0	0	0	0	0.477511	0	0	0	0
ENSG00000123171	0	0	0	0	0	0	0	0	0	0
ENSG00000246331	0	0	0	0	0	0.031988	0	0	0	0
ENSG00000207730	0	0	0	0	0	0	0	0	0	0
ENSG00000285444	0.082415	0.185746	0.129975	0.11882	0.036258	0.042672	0.124726	0.066416	0.082532	0.147683
ENSG00000206920	3.14948	0	0	0	0	0	0	0	0	0
ENSG00000170345	49.1103	63.7802	115.021	34.0264	63.4328	35.485	98.58	33.3181	61.4466	40.7341
ENSG00000139668	13.5426	15.0799	11.7266	10.4436	8.41259	8.40559	10.2579	7.61036	7.57243	6.76709
ENSG00000150510	12.6028	11.6033	7.01042	5.07878	4.43563	4.04201	4.45615	3.21714	5.05466	3.5798
ENSG00000222920	0	0	0	0	0	0	0	0	0	0
ENSG00000123201	0.058785	0.465558	0.132452	0.678583	0.066011	0.297164	0.429227	0.252921	0.136384	0.254974
ENSG00000233672	0.521521	0.124529	0.019635	0	0	0.279209	0.038107	0	0.284231	0
ENSG00000200840	0	0	0	0	0	0	0	0	0	0
ENSG00000258973	0	0.076625	0	0	0	0	0	0	0	0
ENSG00000286191	0	0	0	0	0	0	0	0	0.019747	0.055143
ENSG00000277752	0	0	0	0	0	0	0	0	0	0
ENSG00000274878	0	0	0	0	0	0	0	0	0	0
ENSG00000278237	0	0	0	0	0	0	0	0	0	0
ENSG00000283785	0	0	0	0	0	0	0	0	0	0
ENSG00000277913	0	0	0	0	0	0	0	0	0	0
ENSG00000238379	0	0	0	0	0	0	0	0	0	0
ENSG00000212588	0	0	0	8.87172	2.5497	2.63149	4.3959	6.25922	0	12.8888
ENSG00000198553	0.090338	0.487395	0.341809	0.424672	0	0.527104	0.224969	0.401615	0.547137	0.074678
ENSG00000240163	2.02081	0	0	0	0.342687	0	0	0	0.295978	0
ENSG00000231607	26.1045	28.7662	28.3144	23.3222	26.0646	25.7794	27.8509	23.973	29.346	22.2238
ENSG00000286535	0.164757	0.053061	0.079835	0.288105	0.208466	0.368217	0.294361	0.215077	0.232454	0.188229
ENSG00000134780	1.43216	1.30174	2.00327	0.929565	1.42644	0.74937	1.95573	0.832538	1.51066	0.755921
ENSG00000120656	9.29769	9.31151	6.88194	10.6114	7.13481	11.2142	10.0338	12.3406	10.4397	11.9434
ENSG00000200064	0	0	0	0	3.32201	0	0	0	0	0
ENSG00000204657	0.03649	0	0	0.015956	0	0	0	0.011341	0	0.018951
ENSG00000181358	0	0	0	0	0	0	0	0	0	0
ENSG00000276436	0	0	0	0.198872	0.199294	0	0	0	0	0
ENSG00000266328	0	0	0	0	0	0	0	0	0	0
ENSG00000134755	0.138217	0.185457	0.297998	0.229364	0.320792	0.367311	0.391529	0.270776	0.449386	0.120295
ENSG00000102753	17.3388	17.2551	14.1569	18.4179	16.9378	23.8793	16.869	19.5846	17.4516	18.707
ENSG00000176882	0	0	0	0	0	0	0	0	0	0
ENSG00000235957	0	0	1.07822	0	0	0	0	0	0	0
ENSG00000254398	0	0	0	0	0	0	0.118444	0	0	0
ENSG00000223724	0.058851	0	0.085349	0.077055	0	0.02433	0.02283	0	0	0.060962
ENSG00000224367	0	0.100788	0	0	0	0	0	0	0	0
ENSG00000225131	0.211734	0	0.204444	0.459138	0.093731	0.173728	0	0.193486	0.078318	0.217849
ENSG00000276916	0.710433	0.247466	1.12695	0.202146	0.810028	0.384746	0	1.11875	0	0.236417
ENSG00000233456	0	0	0.230124	0	0.206677	0	0	0	0.355841	0
ENSG00000256196	0.044039	0.118126	0.021308	0.057732	0.099353	0.018223	0	0.05468	0.032705	0
ENSG00000287599	0.141097	0	0	0	0	0	0	0	0	0
ENSG00000203993	4.72916	5.27638	4.55644	5.28343	4.28805	4.85064	3.79636	4.07218	4.2108	4.48646
ENSG00000139679	28.2977	24.8007	9.6238	14.8531	10.3244	9.77051	15.443	17.9866	17.0773	16.1339
ENSG00000139687	32.8554	33.939	29.9185	36.49	34.2992	35.8806	37.4953	41.5691	39.9486	36.1397
ENSG00000160349	0	0	0	0	0	0	0	0	0	0
ENSG00000263905	0	0	0.328586	0	0	0.280822	0	0	0	0
ENSG00000232754	0	0	0.895735	0	0	0	0	0	0	0
ENSG00000136156	116.042	115.732	161.833	162.722	151.88	231.136	169.328	158.748	195.856	142.297
ENSG00000224510	0	0	0	0	0	0	0	0	0	0
ENSG00000261729	0.150223	0	0.14663	0.132258	0	0.125402	0.196064	0.031175	0.111142	0.208942
ENSG00000232252	0	0	0	0	0	0	0	0	0	0
ENSG00000259377	0.277774	0	0	0	0.120617	0.11342	0	0	0.10238	0
ENSG00000278558	0	0.251542	0.423501	0.170067	0	0.352961	0.267755	0	0.05718	0
ENSG00000229111	0.463748	0	0.294986	0	0.133758	0	0	0	0.11388	0.935098
ENSG00000276968	1.11025	2.55391	1.05696	0.189569	0.950964	2.16558	0.507727	1.05062	0.980786	1.55371
ENSG00000229423	0.212052	0.221757	0	0.181004	0.181814	0	0	0.12553	0	0
ENSG00000244521	0	0	0	0	0	0	0	0	0	0
ENSG00000234590	0	0	0	0	0	0	0	0	0	0
ENSG00000205105	0	0	0	0	0	0	0	0	0	0
ENSG00000277228	0	0	0.377905	1.36293	0.336451	0.970332	0.299419	0.233285	0	0
ENSG00000227019	0	0.530288	0.482224	0.432739	0	0.412967	0.128837	0	0.124448	0.508803
ENSG00000265413	0.444692	1.1657	0.286795	0.237397	0.357546	0.286148	0.441126	0.306478	0.256813	0.179344
ENSG00000196235	35.9726	43.0627	41.8427	42.788	27.0886	56.9073	35.6354	55.0923	35.7328	36.2498
ENSG00000272015	0	0	0	0	0	0	0	0	0	0
ENSG00000285576	3.24034	2.39908	7.299	10.8868	9.76567	14.3564	5.4818	9.48184	6.93431	9.72879
ENSG00000231817	14.8003	16.3408	57.2188	76.4873	56.9552	80.9701	57.7959	63.1063	58.9272	55.8065
ENSG00000166387	8.41578	8.81459	5.16722	8.9388	5.77068	1.7863	4.3856	8.60632	5.4312	5.02965
ENSG00000249488	0	0	0	0	0	0	0	0	0	0
ENSG00000223336	3.47569	2.4898	0	2.02076	2.95453	2.88527	0.85225	2.78577	2.48611	3.40778
ENSG00000250674	0	0	0	0	0	0	0	0	0	0
ENSG00000111817	2.21905	3.12725	1.6996	2.56275	1.92621	2.14861	1.90317	1.99902	2.29813	1.71537
ENSG00000269151	0	0	0	0	0	0	0	0	0	0
ENSG00000287863	0	0	0	0.026036	0	0	0	0	0	0
ENSG00000197329	17.2105	20.42	21.0203	23.0487	21.0945	32.3829	25.7385	22.489	28.2544	19.6433
ENSG00000123200	156.414	174.413	134.272	160.82	131.936	162.063	154.37	169.514	161.631	138.106
ENSG00000274357	0	0	0	0	0	0	0	0	0	0
ENSG00000219133	0.188196	0	0	0	0	0	0.143887	0	0	0.189484
ENSG00000235366	0	0	0.033243	0	0	0	0	0	0	0
ENSG00000275231	0	0	0	0	0	0	0	0	0	0
ENSG00000200709	0	0	0	0	0	0	0	0	0	0
ENSG00000165837	0	0	0	0	0	0	0	0	0	0
ENSG00000136152	11.0919	13.09	18.5122	15.1676	14.7835	14.637	17.1279	14.2931	13.36	21.8264
ENSG00000225209	0	0	0	0	0	0	0	0	0	0
ENSG00000271420	0	0	0	0.101164	0	0	0	0	0	0.119316
ENSG00000096060	4.29825	5.0477	2.41962	2.69509	2.66542	2.97567	3.15002	3.25033	3.44791	3.17614
ENSG00000229303	0	0	0	0	0	0	0	0	0	0
