Name	Control_Rep1	Control_Rep2	sgRNA6_D3_Rep1	sgRNA6_D3_Rep2	sgRNA7_D3_Rep1	sgRNA7_D3_Rep2	sgRNA6_D5_Rep1	sgRNA6_D5_Rep2	sgRNA7_D5_Rep1	sgRNA7_D5_Rep2
ENSG00000183908	0	1	0	0	0	1	0	0	0	0
ENSG00000231245	0	0	0	0	0	0	0	0	0	1.712
ENSG00000272676	1	0	0	0	0	0	0	0	0	0
ENSG00000283307	0	0	0	0	0	0	0	0	0	0
ENSG00000236394	0	0	0	0	0	0	0	0	0	0
ENSG00000286552	0	0	0	0	0	0	0	0	0	1
ENSG00000273228	0	0	0	0	0	0	0	0	0	0
ENSG00000255083	0	0	0	0	0	0	0	0	0	0
ENSG00000234431	0	0	0	0	0	0	0	4.569	0	7.996
ENSG00000277565	0	0	0	0	0	0	0	0	0	0
ENSG00000181282	0	0	0	0	0	0	0	0	0	0
ENSG00000285847	4	1	1	2	1	0	2	1	1	1
ENSG00000274150	0	0	0	0	0	0	0	0	0	0
ENSG00000177575	0	0	0	0	0	1	0	0	0	1
ENSG00000205025	0	0	0	0	0	0	0	1	0	0
ENSG00000255075	0	0	0	0	0	0	0	0	0	0
ENSG00000260578	0	0	0	1	0	0	0	0	0	0
ENSG00000255485	0	0	0	0	0	0	0	0	0	0
ENSG00000254825	0	0	0	0	0	0	0	0	0	0
ENSG00000256045	0	0	0	0	0	0	0	0	0	0
ENSG00000254953	0	0	0	0	0	0	0	0	0	0
ENSG00000238041	0	0	0	0	0	0	0	0	0	0
ENSG00000250485	0	0	0	2	0	0	0	0	0	0
ENSG00000232511	0	0	0	0	0	0	0	0	0	0
ENSG00000197866	0	0	0	0	0	0	0	0	0	0
ENSG00000264974	0	0	0	0	0	0	0	0	0	0
ENSG00000255172	0	0	0	0	0	0	0	0	0	0
ENSG00000258646	0	2	0	4	1	4	7	5.084	1	3
ENSG00000255223	0	0	0	0	0	0	0	0	0	0
ENSG00000246889	25	10	11	21	7	16	15	21	18	21
ENSG00000230612	11	1	0	0	2	1	5	6	5	1
ENSG00000254603	0	0	0	0	0	0	0	0	0	0
ENSG00000254411	0	0	0	0	0	0	0	0	0	0
ENSG00000254752	0	0	0	0	0	0	0	0	0	0
ENSG00000174937	0	0	0	0	0	0	0	0	0	0
ENSG00000284732	0	0	1	0	0	0	0	0	0	0
ENSG00000263410	0	0	0	0	0	0	0	0	0	0
ENSG00000254903	0	0	0	0	0	0	0	0	0	0
ENSG00000150261	0	0	0	0	0	0	0	0	0	0
ENSG00000255134	0	0	0	0	0	0	4	1	1	0
ENSG00000235070	0	1	5	1	1	3	2	4	1	4
ENSG00000254722	0	0	0	0	0	0	1	0	2	0
ENSG00000181693	0	0	0	0	1	0	0	0	0	0
ENSG00000181698	0	0	0	0	0	0	0	0	0	0
ENSG00000172489	0	0	0	0	0	0	0	0	0	0
ENSG00000254658	0	0	0	0	0	0	0	0	0	0
ENSG00000214659	0	0	0	0	0	1	0	0	0	0
ENSG00000228038	0	0	0	0	0	0	0	0	0	0
ENSG00000213604	0	0	0	0	0	0	0	0	0	0
ENSG00000163825	0	0	0	0	0	1	0	0	0	0
ENSG00000230213	0	0	0	0	0	0	0	0	0	0
ENSG00000174957	2.003	3	0	2	0	0	1	2	0	0
ENSG00000163141	3	4	10	7	3	8	5	10	5	4
ENSG00000167822	0	0	0	0	1	0	0	0	0	0
ENSG00000286202	0	0	0	0	0	0	0	0	0	0
ENSG00000287690	0	0	0	0	0	0	0	0	0	0
ENSG00000257781	0	0	0	0	0	0	0	0	0	0
ENSG00000254848	0	0	0	0	0	0	0	0	0	0
ENSG00000251922	0	0	0	0	0	0	0	0	0	0
ENSG00000217160	0	0	0	0	0	0	0	0	0	0
ENSG00000255140	0	0	0	0	0	0	0	0	0	0
ENSG00000278520	0	0	0	0	0	0	0	0	0	0
ENSG00000274198	1	0	0	0	0	0	0	0	0	0
ENSG00000201604	0	0	0	0	0	0	0	0	0	0
ENSG00000181767	0	0	0	0	0	0	0	0	0	0
ENSG00000257853	0	0	0	0	0	0	0	0	0	0
ENSG00000258969	0	0	0	0	0	0	0	1	0	0
ENSG00000184741	0	0	0	0	0	0	0	0	0	0
ENSG00000241418	0	0	0	0	0	0	0	0	0	0
ENSG00000255874	0	1	46	25	41	66	28	45	54	15
ENSG00000263476	0	0	0	0	0	0	0	0	0	0
ENSG00000211581	0	0	0	0	0	1	0	1	0	0
ENSG00000167825	0	0	0	0	0	0	0	0	0	0
ENSG00000187612	0	0	0	0	0	0	0	0	0	0
ENSG00000227806	0	0	0	0	0	0	0	0	0	0
ENSG00000174358	0	0	0	0	0	0	0	0	0	0
ENSG00000124900	12.145	18.013	28.011	54.162	28	74.999	36.708	90.021	36.047	56
ENSG00000255499	0	0	0	0	0	0	0	0	0	0
ENSG00000255204	0	1.001	0	0	0	0	0	0	0	0
ENSG00000205029	0	0	0	0	0	0	0	0	0	0
ENSG00000279395	0	0	0	0	0	0	0	0	0	0
ENSG00000201689	0	0	0	0	0	0	0	0	0	0
ENSG00000186113	0	0	0	0	0	0	0	0	0	0
ENSG00000004939	0	0	0	0	0	0	0	0	0	0
ENSG00000255019	0	0	0	0	0	0	0	0	0	0
ENSG00000139151	0	0	0	1	0	0	0	0	0	0
ENSG00000229835	0	0	0	0	0	0	0	0	0	0
ENSG00000154263	1	10	5	5	6	22	7	19	5	5
ENSG00000274985	0	0	0	0	0	2	0	0	0	0
ENSG00000254457	0	0	0	0	0	0	0	0	0	0
ENSG00000221933	1	0	0	0	0	0	0	0	0	0
ENSG00000276115	26	16	34	60	36	29	39	48	42	24
ENSG00000254804	0	0	0	0	0	0	0	0	0	0
ENSG00000123191	362.435	389	242	338.998	233.999	223	305	547.001	308.626	290.999
ENSG00000181903	0	0	1	0	0	0	0	0	0	0
ENSG00000174982	0	0	0	0	0	0	0	0	0	0
ENSG00000255136	2	3	0	5	1	0	1	1	1	0
ENSG00000254576	0	0	0	2	0	0	0	0	0	0
ENSG00000122035	14	10	21	10	11	24	23	15	14	5
ENSG00000252066	0	0	0	0	0	0	0	0	0	0
ENSG00000181943	0	0	0	0	0	0	0	0	0	0
ENSG00000255294	0	0	0	0	0	0	0	0	0	0
ENSG00000181950	0	0	0	0	0	0	0	0	0	0
ENSG00000164251	2	2	11	8	8	16	24	11	13	8
ENSG00000255196	0	0	0	0	0	1	0	0	1	0
ENSG00000240934	0	0	0	0	0	0	0	0	0	0
ENSG00000255493	0	1	1	0	2	0	1	1	1	0
ENSG00000255077	0	0	0	0	0	0	0	0	0	0
ENSG00000255110	0	0	0	0	0	0	0	0	0	0
ENSG00000255078	0	0	0	0	0	0	0	0	0	0
ENSG00000255349	0	0	0	0	0	0	0	0	0	0
ENSG00000162746	26	25	29	24.057	31	21	22	25	18	12
ENSG00000280067	13	11	3	5	2	1	6	3	4	4
ENSG00000227547	0	0	0	0	0	0	0	0	0	0
ENSG00000237939	0	0	0	0	0	0	0	0	0	0
ENSG00000259947	0	0	0	0	0	0	0	0	0	0
ENSG00000255560	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0.666	0	0	0.666	0	0
ENSG00000131738	0	0	0	0	0	0	0	0	0	0
ENSG00000185926	0	0	0	0	0	0	0	0	0	0
ENSG00000237610	0	0	0	0	0	0	0	0	0	0
ENSG00000253047	0	0	0	0	0	0	0	0	0	0
ENSG00000254518	39.139	59	29	32	13	47	39	27	31.001	15
ENSG00000248968	0	4	0	1	1	1	0	6	4	4
ENSG00000224635	74	92	33	51	28	33	58	88	42	31
ENSG00000273499	0	0	0	0	0	0	0	0	0	0
ENSG00000180219	0	0	0	0	0	0	0	0	0	0
ENSG00000255001	0	0	0	0	0	2	0	0	0	1
ENSG00000236468	0	0	0	0	0	0	0	0	0	0
ENSG00000273476	0	2	0	0	2	0	3	0	0	0
ENSG00000224785	0	0	0	0	0	0	0	0	0	0
ENSG00000255042	109	97.962	120	102	115	108	99	153.494	124	109
ENSG00000255500	1.002	0	0	0	0	0	0	0	0	0
ENSG00000236919	0	0	0	0	0	2	0	0	0	0
ENSG00000286983	0	0	0	0	0	1	0	0	1	2
ENSG00000172927	120	112	5	7	12	14	22	24	24	5
ENSG00000287538	1	0	0	4	1	2	6	4	8	9
ENSG00000272815	0	0	0	0	0	0	0	0	0	0
ENSG00000255442	0	0	0	0	0	2	0	2	0	0
ENSG00000254659	6	0	0	0	0	1	0	0	0	1
ENSG00000255199	0	0	0	0	0	0	0	0	0	0
ENSG00000125965	1	0	0	0	2	0	0	0	0	0
ENSG00000258817	0	0	0	0	0	0	0	0	0	0
ENSG00000254624	0	0	0	0	0	0	0	0	0	0
ENSG00000254637	0	0	0	0	0	1	0	0	0	0
ENSG00000254472	0	0	0	0	0	0	0	0	0	0
ENSG00000235369	1	0	0	0	1	1	2	1	2	0
ENSG00000239978	0	0	0	0	0	1.005	0	0	0	0
ENSG00000255111	0	0	0	0	0	0	0	0	0	0
ENSG00000136051	2123.55	2041.12	2320.43	4787.2	2615.03	4641.38	3294.69	6573.76	3343.69	3627.91
ENSG00000254800	0	0	0	0	0	0	0	0	0	0
ENSG00000196091	0	0	1	0	0	1	0	1	0	1
ENSG00000139291	362.626	393.001	351	537	454.001	545.18	687.002	772.462	712.001	466
ENSG00000255190	0	0	0	0	0	0	0	0	0	0
ENSG00000207386	0	0	0	0	0	0	0	0	0	0
ENSG00000146070	0	0	0	0	0	0	0	0	0	0
ENSG00000255214	0	0	0	0	0	2.092	1	0	1.005	2
ENSG00000213516	860.163	892.932	827.028	1285.09	873.05	1448.79	1061.59	1764.57	1172.57	882.251
ENSG00000255550	0	0	0	0	0	0	0	0	0	0
ENSG00000288177	0	0	0	0	0	0	0	0	0	0
ENSG00000287378	1	0	0	0	0	3	2	0	2	1
ENSG00000265973	0	0	0	0	0	0	0	0	0	0
ENSG00000172935	1	1	0	0	0	0	2	0	1	0
ENSG00000254487	0	0	0	0	0	0	0	0	0	0
ENSG00000123447	0	0	0	0	0	0	0	0	0	0
ENSG00000255532	0	6	1	3	3	3.303	2	4.942	2.001	0
ENSG00000254993	0	0	0	0	0	0	0	0	0	0
ENSG00000266072	0	0	0	0	0	0	0	0	0	0
ENSG00000182053	0	0	0	0	0	0	3	0	0	0
ENSG00000172789	10	1.986	25	9.921	5	6	6.254	16	8	7
ENSG00000136244	1	3	4	1	0	5	1	1	2	3
ENSG00000254764	0	0	0	0	0	0	0	0	1	0
ENSG00000254629	0	0	0	0	0	0	0	0	0	0
ENSG00000213087	0	1	0	0	0	0	0	0	0	0
ENSG00000220948	1	0	0	0	1	3	0	4	2	1
ENSG00000255297	0	0	0	0	0	0	0	0	0	0
ENSG00000212529	0	0	1	0	3	3	1	5	2	1
ENSG00000231794	2	0	2	4	2	1	0	3	4	2
ENSG00000267890	0	0	0	0	1	1	0	0	0	0
ENSG00000255113	0	0	0	0	0	0	0	0	0	0
ENSG00000279956	0	0	0	0	0	0	0	0	0	0
ENSG00000200224	0	0	0	0	0	0	0	0	0	0
ENSG00000237388	0	2	0	0	0	0	0	0	0	0
ENSG00000189377	0	0	0	0	0	0	0	0	0	0
ENSG00000255215	0	0	0	0	0	0	0	0	0	0
ENSG00000254925	0	0	0	0	0	0	0	0	0	0
ENSG00000184789	0	0	0	0	0	0	0	0	0	0
ENSG00000182531	0	0	0	0	0	0	0	0	0	0
ENSG00000004478	1461.8	1542.12	1256.29	1825.63	1122.46	1446.91	1932	2865.49	2057.85	1723.01
ENSG00000176540	0	0	0	0	0	0	0	0	0	0
ENSG00000251447	0	0	0	0	0	0	0	0	0	0
ENSG00000197161	0	0	0	0	0	0	0	0	0	0
ENSG00000264149	0	0	0	0	0	0	0	0	0	0
ENSG00000176555	0	0	2	0	0	0	0	0	0	0
ENSG00000250481	0	0	0	0	0	0	0	0	0	0
ENSG00000274736	0	0	0	0	0	0	0	0	0	0
ENSG00000204666	0	0	0	0	0	0	0	0	0	0
ENSG00000238302	0	0	0	0	0	0	0	0	0	0
ENSG00000176567	0	0	0	0	0	0	0	0	0	0
ENSG00000253169	0	0	0	0	0	0	0	0	0	0
ENSG00000229186	0	0	0	0	0	0	0	0	0	0
ENSG00000240864	0	0	0	0	0	0	0	0	0	0
ENSG00000232070	2	1	11	10	8	12	9	14	12	9
ENSG00000215498	1	0	2.08	3.036	4.07	5.103	4.45	1	2.107	0
ENSG00000255514	0	0	0	0	0	0	0	0	0	0
ENSG00000136872	0	0	0	0	0	0	0	0	0	0
ENSG00000252874	0	0	0	0	0	0	0	0	0	0
ENSG00000030066	1699.47	1749.08	1119.33	1743.24	1268.24	1623.72	1498.74	2517.21	1611.99	1432.43
ENSG00000200090	0	0	1	2	0	0	0	0	0	0
ENSG00000109920	1802.83	1947.25	1661.83	2563.52	1703.14	2924.85	2238.45	3475.61	2233.31	1867.14
ENSG00000165923	15	8	8	16.999	12.001	7	5	15	8	9.001
ENSG00000232444	0	0	0	0	0	0	0	0	0	0
ENSG00000188549	551	540.001	664.001	898.881	597.206	844.076	631.185	1050.07	626.086	591
ENSG00000172247	0	0	0	0	0	0	0	0	0	0
ENSG00000241152	3	3	0	4	3	2	2	4	6	0
ENSG00000080503	574.193	622.589	1127.36	1249	1184.11	1795	989.613	1435.58	1171.63	697.225
ENSG00000196666	31	39	18	17	17	20	28	40	28	18
ENSG00000162384	372.112	335	326.26	588.09	303.981	414	388.001	824	394.999	471.425
ENSG00000231880	0	3.033	2	2.007	3	2	6	1	0	1
ENSG00000200376	0	0	0	0	0	0	0	0	0	0
ENSG00000270139	0	0	0	0	0	0	0	0	0	0
ENSG00000123444	327.001	323.966	408.503	388.992	387.999	350.792	368	518.129	425.744	316
ENSG00000110536	179.037	228.321	231.497	180.55	205	258.84	221.866	285.256	247.041	158.408
ENSG00000188846	8253.14	8698.57	5663.16	6990.33	5513.55	4532.56	6842.7	10354.7	7311.84	5868.33
ENSG00000161973	0	0	0	0	0	0	0	0	0	0
ENSG00000111490	3	5	4	6	2	3	15	9	9	7
ENSG00000253395	0	0	0	0	0	0	0	0	0	0
ENSG00000265559	1	0	1	1	0	1	0	0	0	0
ENSG00000165916	817.019	774.017	1790.24	1445.51	1545.68	2485.41	1886.97	2019.41	2184.9	1233.76
ENSG00000090487	2814.18	2788.94	3561.18	4732.83	4329.4	4542.02	4801.56	6377.96	5071.64	3707.47
ENSG00000238609	0	0	0	0	0	0	0	0	0	0
ENSG00000264583	0	0	0	0	0	0	0	0	0	0
ENSG00000255197	0	0	3.007	2	1	5	6	2	2	2.003
ENSG00000178596	0	0	0	0	0	0	0	0	0	0
ENSG00000257241	0	0	0	0	0	0	0	0	0	0
ENSG00000066336	2	2	1	4	0	5	2	5	1	3
ENSG00000161647	82.999	118.999	91.001	86.001	73.001	90.001	113	85	108.123	59.001
ENSG00000134571	0	0	0	0	0	0	3	0	0	0
ENSG00000260704	0	0	0	0	0	0	0	0	2	0
ENSG00000110514	1099.06	1151.39	1532.23	1602.02	1435.38	1762.1	1885.9	2172.43	1965.3	1152.99
ENSG00000215003	3.003	0	1	0	0	0	0	0	0	0
ENSG00000134574	327.998	431.001	229.001	248	218	255.999	323.616	304	359.023	206.999
ENSG00000253838	0	0	0	0	0	0	0	0	0	0
ENSG00000275208	0	0	0	0	0	0	0	0	0	0
ENSG00000271350	0	0	0	0	0	0	0	0	0	0
ENSG00000136854	11780.7	11790.4	6995.72	7898.34	6208.89	7611.89	10557.4	11808.8	10570.8	5876.12
ENSG00000287050	0	0	0	0	0	0	0	0	0	0
ENSG00000283527	0	0	0	0	0	0	0	0	0	0
ENSG00000263540	0	0	0	0	0	0	0	0	0	0
ENSG00000200814	0	0	0	0	0	0	0	0	0	0
ENSG00000175220	951.344	1003	1662.8	1380	1584	1661.27	1914.48	1824.2	1799.89	991.001
ENSG00000175224	1039	1097.95	1752.6	1831.16	1896.89	2479.99	1987.68	2615.35	2225.88	1382.04
ENSG00000253161	5	0	1	1	0	1	2	5	3	4
ENSG00000253536	0	0	0	0	0	0	0	0	0	0
ENSG00000285658	0	0	1.022	0	0	4.176	2.068	1.012	0	0
ENSG00000180720	21	20	3	1	1	2	8	4	14	4
ENSG00000131797	196	214.07	133.513	163	137	131	168	214.008	137	130
ENSG00000255007	0	0	0	0	0	0	0	0	0	0
ENSG00000255361	0	0	0	0	0	0	0	0	0	0
ENSG00000259250	0	0	1	0	0	0	1	1	2	1
ENSG00000254639	0	0	0	0	0	3	0	0	0	0
ENSG00000222338	0	0	0	0	0	0	0	0	0	0
ENSG00000182698	1	0	0	0	0	0	0	0	0	0
ENSG00000255314	0	0	2	2	1	3	1	1	1	5
ENSG00000200097	0	0	0	0	0	0	0	0	0	0
ENSG00000254653	0	0	0	1	0	1	0	0	0	0
ENSG00000165905	2	0	0	0	1	0	1	0	1	0
ENSG00000121680	119	131.999	220.95	155.001	190	232.999	243.03	204	239	161
ENSG00000255498	0	0	0	0	0	3	0	1	0	0
ENSG00000249026	4	5	3	11	7	6	1	7	3	6
ENSG00000255447	0	0	0	0	1	0	0	0	0	0
ENSG00000254500	3	2	1	1	0	5	2	3	1	2
ENSG00000205106	0	0	0	0	0	0	0	0	0	0
ENSG00000244107	0	0	0	0	0	0	0	0	0	0
ENSG00000255426	0	0	0	0	0	0	0	0	0	0
ENSG00000255091	0	0	0	0	0	0	0	0	0	0
ENSG00000263361	0	0	0	0	0	0	0	0	0	0
ENSG00000257849	0	0	0	0	0	0	0	0	0	0
ENSG00000254651	0	0	0	0	0	0	0	0	0	0
ENSG00000233377	0	0	0	0	0	1	0	0	0	0
ENSG00000278698	0	0	0	0	0	0	0	0	0	0
ENSG00000151491	1942.76	2009.99	2349.52	3971.32	2765.81	4204.01	3398.68	6275.53	4110.62	3280.34
ENSG00000019505	2	0	2	20	2	1	1	25	3	22
ENSG00000076685	854	834.806	1650.4	1664	1660.48	2405.69	1818	2127.51	2082.33	1104.01
ENSG00000267143	7.144	24.952	18.822	39.003	35.77	45.871	18.688	30.941	17.019	18.091
ENSG00000254664	0	0	0	0	0	0	0	0	0	0
ENSG00000224678	0	0	0	0	0	0	0	0	0	0
ENSG00000175274	3	1	3	0	0	0	0	0	0	0
ENSG00000157570	0	0	0	0	0	0	0	0	0	0
ENSG00000255032	0	0	0	0	0	0	0	0	0	0
ENSG00000267172	0	0	0	0	0	0	0	0	0	0
ENSG00000255079	0	0	0	0	0	0	0	0	0	0
ENSG00000213916	0	0	0	0	0	0	0	0	0	0
ENSG00000275725	0	0	0	0	0	0	0	0	0	0
ENSG00000172331	200	187.001	324	351.904	338	490.416	385	500	371	301.002
ENSG00000255092	0	0	0	0	0	0	0	0	0	0
ENSG00000255106	0	0	0	0	0	0	0	0	0	0
ENSG00000288083	0	0	0	0	0	0	0	5	0	0
ENSG00000150201	0	0	0	0	0	0	0	0	0	0
ENSG00000199921	0	0	0	0	0	0	0	0	0	0
ENSG00000267321	88.103	91.239	54	58	57	45	68.004	97	85	57
ENSG00000255451	0	0	0	0	0	0	0	0	0	0
ENSG00000242696	0	0	0	0	0	0	0	0	0	0
ENSG00000151348	712.403	637.325	1085.62	1081.04	1222	1441.64	1353.38	1519.05	1490.41	868.086
ENSG00000110455	66	63	69	80.096	72	102	63	82.009	71.001	40
ENSG00000205126	1	2	2	6	7	8	3	4	5	6
ENSG00000244953	0	0	0	0	0	0	0	0	0	0
ENSG00000244926	1	0	1	3	0	0	0	2	0	0
ENSG00000244692	0	0	0	0	0	0	0	0	0	0
ENSG00000215218	0	0	0	1	0	1	0	1	0	0
ENSG00000246250	1	17	11	19	8.618	10	13.15	8	15	14
ENSG00000283483	14	11	14	17	13	7	10	16.01	16	4
ENSG00000207935	0	0	0	0	0	0	0	0	0	0
ENSG00000230937	0	0	0	0	0	0	0	1	0	0
ENSG00000266907	0	0	0	0	0	0	0	0	0	0
ENSG00000254512	0	0	0	0	0	0	0	0	0	0
ENSG00000253488	0	0	0	0	0	0	0	0	0	0
ENSG00000283393	5.003	9.003	14.01	12.002	0	0	8.003	19.828	0	10.003
ENSG00000224892	20.665	4.44	4.142	8.186	7.082	8.046	5.503	6.349	7	4
ENSG00000148848	53	40.001	131.009	182	153.001	157.001	176.008	206.029	203	134
ENSG00000161381	12	15	12	4	5	7	8	3	12	5
ENSG00000149084	1475.28	1366.02	1456.29	2005.56	1758.78	2637.85	1578	2705.47	2053.9	1596.03
ENSG00000235661	0	0	0	0	0	0	0	0	0	0
ENSG00000211568	0	0	0	0	0	0	0	0	0	0
ENSG00000260233	24	19	22	26	11	38	15	44	20	24
ENSG00000225156	1	0	0	3	1	1	3	0	3	0
ENSG00000287454	4	2	5	7	1	7	0	9	4	4
ENSG00000252355	0	0	0	0	0	0	0	0	0	0
ENSG00000231187	0	0	1	1	1	5	6	3	4	3
ENSG00000254914	0	0	0	0	0	0	0	0	0	0
ENSG00000255340	0	0	0	0	0	0	0	1	0	1
ENSG00000250120	1	0	0	1	0	0	0	3	1	0
ENSG00000052841	1272.08	1420.83	1472.08	2136.63	1548.73	2212.49	1861.5	3051.51	1967.26	1693
ENSG00000213663	0	0	0	0	0	0	0	0	0	0
ENSG00000166181	2396.13	2200.86	2696.94	3532.07	2812.42	4758.33	3670.57	5515.95	4146.45	2958.14
ENSG00000127328	196.097	238.001	273.014	338.999	271.998	340.615	406.001	612.219	438.464	325
ENSG00000239397	0	0	0	0	0	0	0	0	0	0
ENSG00000270270	0	0	0	0	0	2	0	0	0	0
ENSG00000251557	0	0	0	0	0	0	0	0	0	0
ENSG00000254725	0	0	0	0	0	0	0	0	0	0
ENSG00000271028	0	0	0	0	0	0	0	0	0	0
ENSG00000162367	2	2	1	0	0	1	3	0	0	0
ENSG00000251595	41.785	36.955	55.162	76.135	39.099	86.19	77.879	104.18	82.496	53.6
ENSG00000244482	0	1	0	0	0	0	2	1	0	0
ENSG00000255109	0	0	0	0	0	0	0	0	0	0
ENSG00000284147	0	0	0	0	0	0	0	0	0	0
ENSG00000054356	0	1	4	0	3	14	1	2	0	0
ENSG00000286760	13	14	3	27	12	25	23	22	13	15
ENSG00000255300	0	0	0	0	0	0	0	0	0	0
ENSG00000166199	272.353	271.661	310	409.993	325	469.086	395.292	530.922	423.002	316
ENSG00000254668	0	0	0	0	0	0	0	0	0	0
ENSG00000229572	0	0	0	0	0	0	0	0	0	0
ENSG00000214100	0	0	0	0	0	0	0	0	0	0
ENSG00000196085	0	0	0	0	0	0	0	0	0	0
ENSG00000265743	0	0	0	0	0	0	0	0	0	0
ENSG00000255563	0	0	0	0	0	0	0	0	0	0
ENSG00000285513	0	0	0	0	0	0	0	0	0	0
ENSG00000242729	0	0	0	0	0	0	0	0	0	0
ENSG00000255132	0	0	0	0	0	0	0	0	0	0
ENSG00000206806	0	0	0	0	0	0	0	0	0	0
ENSG00000231791	0	0	0	0	0	0	0	0	0	0
ENSG00000166736	0	0	0	0	0	0	0	0	0	0
ENSG00000255347	0	0	0	0	0	0	0	0	0	0
ENSG00000255477	0	0	0	0	0	0	0	0	0	0
ENSG00000257927	0	0	0	0	0	0	0	0	0	0
ENSG00000254516	0	0	0	0	0	0	0	0	0	0
ENSG00000175097	0	0	0	0	2	0	0	0	0	1
ENSG00000255945	0	0	0	0	0	0	0	0	0	0
ENSG00000205863	0	0	1	0	0	1	0	0	0	1
ENSG00000254805	0	0	0	0	0	0	0	0	0	0
ENSG00000175104	390.012	421.001	471	766.669	594	973.978	639.999	1058	664.001	513.002
ENSG00000100162	274.002	285	151.999	167.122	120	103	253.571	202	181	153
ENSG00000279761	0	0	0	0	0	0	0	0	0	0
ENSG00000255060	0	0	0	0	0	3	0	0	0	0
ENSG00000255186	0	0	0	0	0	1	0	0	0	0
ENSG00000167359	12	11	14	12	5	10	18	33	15	11
ENSG00000241228	0	0	0	0	0	0	0	0	0	0
ENSG00000254672	2	5	1	0	1	1	0	1	1	1
ENSG00000222202	0	0	0	0	0	0	0	0	0	0
ENSG00000167680	171.509	161	442.001	181.685	335	150	485	274	565	206
ENSG00000179431	245	185	193.134	206	144	230	278.278	354	276.087	157
ENSG00000222185	0	0	0	0	0	0	0	0	0	0
ENSG00000255004	0	0	0	0	0	0	0	0	0	0
ENSG00000213260	0	1.001	1.002	1.002	0	1.003	2.005	1.003	5.018	0
ENSG00000162148	11	3	5	7	1	4	4	4	1	1
ENSG00000251194	0	0	0	0	0	0	0	0	0	0
ENSG00000255443	0	0	0	0	0	0	0	1	0	0
ENSG00000251862	0	0	0	0	0	0	0	0	0	0
ENSG00000149089	364.006	399.993	388.069	536.021	339.408	639	492.999	827.256	531.255	458.984
ENSG00000271321	0	0	0	0	0	0	0	0	0	0
ENSG00000167807	6.173	7.655	9.079	9.801	0	16.626	12.8	8.354	6.867	10.163
ENSG00000270491	3	4	1	1	3	2	4	2	0	0
ENSG00000271369	11	8	10	21	15	25	15	26	26	18
ENSG00000234587	0	0	0	0	0	0	0	0	0	0
ENSG00000286757	0	2	0	2	0	1.004	0	1	0	0
ENSG00000242142	0	0	0	0	0	0	1	0	0	0
ENSG00000225036	0	0	0	0	0	0	0	0	0	0
ENSG00000135373	0	0	4	4	4	8	1	2	5	1
ENSG00000255427	0	0	0	0	0	0	0	1	0	0
ENSG00000135374	0	0	0	0	0	0	0	0	0	0
ENSG00000121691	505.929	432.001	599.09	766.404	669.001	1638	592.294	891.519	808.984	513
ENSG00000135387	7500.45	7132.02	7303.07	10575.2	7317.81	11440.7	10434.1	15469.4	11246.9	8987.32
ENSG00000258703	0	0	0	1	0	0	0	0	0	0
ENSG00000286626	1	5	1	2	1	5	0	6	1	6
ENSG00000164168	409.001	436.189	598	917.072	626.429	1006	736.198	1291.06	833	689.604
ENSG00000166262	23.081	24	26.001	32.999	28.999	37	26.166	25.999	38	13
ENSG00000240205	0	0	0	0	0	0	0	0	0	0
ENSG00000229453	0	0	0	0	0	0	0	0	0	0
ENSG00000184566	0	0	0	0	0	0	0	0	0	0
ENSG00000255256	8	13	5	11	2	4	7	12	3	8
ENSG00000169359	1203.16	1129.2	1502.12	1656.2	1521.26	1688.36	1857.11	2472.74	2075.47	1374.63
ENSG00000135363	5	3	36	22	44	131	59	29	56	24
ENSG00000214894	2	4	6	5	10	21	4	12	12	3
ENSG00000240842	0	0	0	0	0	0	0	0	0	0
ENSG00000254508	0	0	0	0	0	0	0	0	0	0
ENSG00000110429	491.175	474.999	846.089	1024.37	1007.17	1219.74	964.278	1236	1027.11	791.109
ENSG00000207319	0	0	0	0	0	0	0	0	0	0
ENSG00000255202	3	0	7	1	1	1	3	1	1	2.314
ENSG00000110422	1641.3	1692.1	2556.55	3324.93	2845.61	5009.3	3283.08	4502.94	3588.54	2585.97
ENSG00000241255	0	0	0	0	0	0	0	0	0	0
ENSG00000241950	0	1	0	0	0	0	0	0	0	0
ENSG00000280798	233	212	245	350.712	304	381	343	463	330.312	201
ENSG00000158985	415	347.001	634.001	706.287	669.073	1022	694	978.985	801.003	583
ENSG00000213713	0	0	1	2	0	5	0	0	0	0
ENSG00000178458	1.139	1.112	1.115	2.318	0	0	1.149	0	0	0
ENSG00000255093	1	0	0	0	0	1	0	0	0	0
ENSG00000176148	336.999	368	424.653	513.158	449	603.001	497	707.234	573.187	377
ENSG00000254049	0	0	0	0	0	0	0	0	0	0
ENSG00000260223	0	0	0	0	0	0	0	0	0	0
ENSG00000200615	0	0	0	0	0	0	0	0	0	0
ENSG00000286462	0	0	0	0	0	0	0	0	0	0
ENSG00000135378	0	0	0	4	0	1	0	0	0	0
ENSG00000263794	2	0	0	0	0	0	0	0	0	0
ENSG00000265744	0	0	0	0	0	0	0	0	0	0
ENSG00000186714	8	4	7	6	14	4	8.001	7	7	5
ENSG00000175800	0	0	0	0	0	0	0	0	0	0
